SCIENTIFIC_NAME,TAXON_NAME_ID,TAXON_TERM_ID,CLASSIFICATION_ID,TERM,TERM_TYPE,SOURCE,POSITION_IN_CLASSIFICATION
Anchisauripus,3161810,22267986,3161810,ICZN,nomenclatural_code,Arctos,
Anchisauripus,3161810,513008798,3161810,<i>Anchisauripus</i>,display_name,Arctos,
Anchisauripus,3161810,513008799,3161810,Anchisauripus,scientific_name,Arctos,
Osteichthyes,3161928,729636158,32B3B784-D1BC-42B7-07D322A9EF9E7C78,Huxley 1880,author_text,Arctos,
Osteichthyes,3161928,729636160,32B3B784-D1BC-42B7-07D322A9EF9E7C78,ICZN,nomenclatural_code,Arctos,
Osteichthyes,3161928,729636162,32B3B784-D1BC-42B7-07D322A9EF9E7C78,UCMP,source_authority,Arctos,
Osteichthyes,3161928,729636163,32B3B784-D1BC-42B7-07D322A9EF9E7C78,valid,taxon_status,Arctos,
Osteichthyes,3161928,729636164,32B3B784-D1BC-42B7-07D322A9EF9E7C78,Animalia,kingdom,Arctos,1
Osteichthyes,3161928,729636165,32B3B784-D1BC-42B7-07D322A9EF9E7C78,Chordata,phylum,Arctos,2
Osteichthyes,3161928,729636166,32B3B784-D1BC-42B7-07D322A9EF9E7C78,Vertebrata,subphylum,Arctos,3
Osteichthyes,3161928,729636167,32B3B784-D1BC-42B7-07D322A9EF9E7C78,Osteichthyes,superclass,Arctos,4
Osteichthyes,3161928,729636168,32B3B784-D1BC-42B7-07D322A9EF9E7C78,Osteichthyes,display_name,Arctos,
Osteichthyes,3161928,729636169,32B3B784-D1BC-42B7-07D322A9EF9E7C78,Osteichthyes,scientific_name,Arctos,
Dipnoi,3162091,22276181,3162091,Osteichthyes,class,Arctos,1
Dipnoi,3162091,22276182,3162091,Dipnoi,order,Arctos,2
Dipnoi,3162091,22276184,3162091,valid,taxon_status,Arctos,
Dipnoi,3162091,22276185,3162091,UCMP,source_authority,Arctos,
Dipnoi,3162091,22276186,3162091,ICZN,nomenclatural_code,Arctos,
Dipnoi,3162091,404707852,3162091,nomenclatural_code updated from unknown based on ITIS classification data,remark,Arctos,
Dipnoi,3162091,513058616,3162091,Dipnoi,display_name,Arctos,
Dipnoi,3162091,513058617,3162091,Dipnoi,scientific_name,Arctos,
Heterostraci,3162182,22276969,3162182,Agnatha,class,Arctos,1
Heterostraci,3162182,22276970,3162182,Heterostraci,order,Arctos,2
Heterostraci,3162182,22276972,3162182,valid,taxon_status,Arctos,
Heterostraci,3162182,22276973,3162182,UCMP,source_authority,Arctos,
Heterostraci,3162182,22276974,3162182,ICZN,nomenclatural_code,Arctos,
Heterostraci,3162182,403892773,3162182,nomenclatural_code updated from unknown based on GlobalNames classification data,remark,Arctos,
Heterostraci,3162182,513057648,3162182,Heterostraci,display_name,Arctos,
Heterostraci,3162182,513057649,3162182,Heterostraci,scientific_name,Arctos,
Captorhinidae,3162419,22279212,3162419,Animalia,kingdom,Arctos,1
Captorhinidae,3162419,22279213,3162419,Chordata,phylum,Arctos,2
Captorhinidae,3162419,22279214,3162419,Reptilia,class,Arctos,3
Captorhinidae,3162419,22279215,3162419,Captorhinida,order,Arctos,4
Captorhinidae,3162419,22279216,3162419,Captorhinidae,family,Arctos,5
Captorhinidae,3162419,22279218,3162419,valid,taxon_status,Arctos,
Captorhinidae,3162419,22279219,3162419,UCMP,source_authority,Arctos,
Captorhinidae,3162419,22279220,3162419,ICZN,nomenclatural_code,Arctos,
Captorhinidae,3162419,513063620,3162419,Captorhinidae,display_name,Arctos,
Captorhinidae,3162419,513063621,3162419,Captorhinidae,scientific_name,Arctos,
Erpetopus willistoni,3162763,22282221,3162763,Animalia,kingdom,Arctos,1
Erpetopus willistoni,3162763,22282222,3162763,Chordata,phylum,Arctos,2
Erpetopus willistoni,3162763,22282223,3162763,Reptilia,class,Arctos,3
Erpetopus willistoni,3162763,22282224,3162763,Ichnites,order,Arctos,4
Erpetopus willistoni,3162763,22282225,3162763,Erpetopus,genus,Arctos,5
Erpetopus willistoni,3162763,22282226,3162763,Erpetopus willistoni,species,Arctos,6
Erpetopus willistoni,3162763,22282228,3162763,valid,taxon_status,Arctos,
Erpetopus willistoni,3162763,22282229,3162763,UCMP,source_authority,Arctos,
Erpetopus willistoni,3162763,22282230,3162763,ICZN,nomenclatural_code,Arctos,
Erpetopus willistoni,3162763,513055158,3162763,<i>Erpetopus willistoni</i>,display_name,Arctos,
Erpetopus willistoni,3162763,513055159,3162763,Erpetopus willistoni,scientific_name,Arctos,
Eriptychius,3163067,22285127,3163067,Agnatha,class,Arctos,1
Eriptychius,3163067,22285128,3163067,Heterostraci,order,Arctos,2
Eriptychius,3163067,22285129,3163067,Eriptychiidae,family,Arctos,3
Eriptychius,3163067,22285130,3163067,Eriptychius,genus,Arctos,4
Eriptychius,3163067,22285132,3163067,valid,taxon_status,Arctos,
Eriptychius,3163067,22285133,3163067,UCMP,source_authority,Arctos,
Eriptychius,3163067,22285134,3163067,ICZN,nomenclatural_code,Arctos,
Eriptychius,3163067,403892856,3163067,nomenclatural_code updated from unknown based on GlobalNames classification data,remark,Arctos,
Eriptychius,3163067,513021886,3163067,<i>Eriptychius</i>,display_name,Arctos,
Eriptychius,3163067,513021887,3163067,Eriptychius,scientific_name,Arctos,
Ornithischia,3163744,1685841,3163744,Animalia,kingdom,Arctos,1
Ornithischia,3163744,1685842,3163744,Chordata,phylum,Arctos,2
Ornithischia,3163744,1685843,3163744,Reptilia,class,Arctos,3
Ornithischia,3163744,1685844,3163744,Ornithischia,order,Arctos,4
Ornithischia,3163744,1685846,3163744,valid,taxon_status,Arctos,
Ornithischia,3163744,1685847,3163744,UCMP,source_authority,Arctos,
Ornithischia,3163744,1685848,3163744,ICZN,nomenclatural_code,Arctos,
Ornithischia,3163744,510279171,3163744,Ornithischia,display_name,Arctos,
Ornithischia,3163744,510279172,3163744,Ornithischia,scientific_name,Arctos,
Dissorophidae,3164442,22303327,3164442,Animalia,kingdom,Arctos,1
Dissorophidae,3164442,22303328,3164442,Chordata,phylum,Arctos,2
Dissorophidae,3164442,22303329,3164442,Amphibia,class,Arctos,3
Dissorophidae,3164442,22303330,3164442,Temnospondyli,order,Arctos,4
Dissorophidae,3164442,22303331,3164442,Dissorophidae,family,Arctos,5
Dissorophidae,3164442,22303333,3164442,valid,taxon_status,Arctos,
Dissorophidae,3164442,22303334,3164442,UCMP,source_authority,Arctos,
Dissorophidae,3164442,22303335,3164442,ICZN,nomenclatural_code,Arctos,
Dissorophidae,3164442,513000652,3164442,Dissorophidae,display_name,Arctos,
Dissorophidae,3164442,513000653,3164442,Dissorophidae,scientific_name,Arctos,
Ankylosauridae,3164935,1685983,3164935,Animalia,kingdom,Arctos,1
Ankylosauridae,3164935,1685984,3164935,Chordata,phylum,Arctos,2
Ankylosauridae,3164935,1685985,3164935,Reptilia,class,Arctos,3
Ankylosauridae,3164935,1685986,3164935,Ornithischia,order,Arctos,4
Ankylosauridae,3164935,1685987,3164935,Ankylosauridae,family,Arctos,5
Ankylosauridae,3164935,1685989,3164935,valid,taxon_status,Arctos,
Ankylosauridae,3164935,1685990,3164935,UCMP,source_authority,Arctos,
Ankylosauridae,3164935,1685991,3164935,ICZN,nomenclatural_code,Arctos,
Ankylosauridae,3164935,510284579,3164935,Ankylosauridae,display_name,Arctos,
Ankylosauridae,3164935,510284580,3164935,Ankylosauridae,scientific_name,Arctos,
Deinonychosauria,3165268,22317666,3165268,Animalia,kingdom,Arctos,1
Deinonychosauria,3165268,22317667,3165268,Chordata,phylum,Arctos,2
Deinonychosauria,3165268,22317668,3165268,Reptilia,class,Arctos,3
Deinonychosauria,3165268,22317669,3165268,Saurischia,order,Arctos,4
Deinonychosauria,3165268,22317670,3165268,Deinonychosauria,family,Arctos,5
Deinonychosauria,3165268,22317672,3165268,valid,taxon_status,Arctos,
Deinonychosauria,3165268,22317673,3165268,UCMP,source_authority,Arctos,
Deinonychosauria,3165268,22317674,3165268,ICZN,nomenclatural_code,Arctos,
Deinonychosauria,3165268,513005208,3165268,Deinonychosauria,display_name,Arctos,
Deinonychosauria,3165268,513005209,3165268,Deinonychosauria,scientific_name,Arctos,
Hyracodon nebrascensis,3170032,22394152,3170032,Animalia,kingdom,Arctos,1
Hyracodon nebrascensis,3170032,22394153,3170032,Chordata,phylum,Arctos,2
Hyracodon nebrascensis,3170032,22394154,3170032,Mammalia,class,Arctos,3
Hyracodon nebrascensis,3170032,22394155,3170032,Perissodactyla,order,Arctos,4
Hyracodon nebrascensis,3170032,22394156,3170032,Hyracodontidae,family,Arctos,5
Hyracodon nebrascensis,3170032,22394157,3170032,Hyracodon,genus,Arctos,6
Hyracodon nebrascensis,3170032,22394158,3170032,Hyracodon nebrascensis,species,Arctos,7
Hyracodon nebrascensis,3170032,22394160,3170032,valid,taxon_status,Arctos,
Hyracodon nebrascensis,3170032,22394161,3170032,UCMP,source_authority,Arctos,
Hyracodon nebrascensis,3170032,22394162,3170032,ICZN,nomenclatural_code,Arctos,
Hyracodon nebrascensis,3170032,513129986,3170032,<i>Hyracodon nebrascensis</i>,display_name,Arctos,
Hyracodon nebrascensis,3170032,513129987,3170032,Hyracodon nebrascensis,scientific_name,Arctos,
Chelichnus,3170049,22394233,3170049,Chordata,phylum,Arctos,1
Chelichnus,3170049,22394234,3170049,Ichnites,class,Arctos,2
Chelichnus,3170049,22394235,3170049,Ichnites,order,Arctos,3
Chelichnus,3170049,22394236,3170049,Chelichnus,genus,Arctos,4
Chelichnus,3170049,22394238,3170049,valid,taxon_status,Arctos,
Chelichnus,3170049,22394239,3170049,UCMP,source_authority,Arctos,
Chelichnus,3170049,22394240,3170049,ICZN,nomenclatural_code,Arctos,
Chelichnus,3170049,403892879,3170049,nomenclatural_code updated from unknown based on GlobalNames classification data,remark,Arctos,
Chelichnus,3170049,920556863,3170049,Animalia,kingdom,Arctos,0
Chelichnus,3170049,920590839,3170049,Chelichnus,scientific_name,Arctos,
Chelichnus,3170049,920590840,3170049,<i>Chelichnus</i>,display_name,Arctos,
Ichnites,3170050,1686309,3170050,Chordata,phylum,Arctos,1
Ichnites,3170050,1686310,3170050,Ichnites,class,Arctos,2
Ichnites,3170050,1686311,3170050,Ichnites,order,Arctos,3
Ichnites,3170050,1686313,3170050,valid,taxon_status,Arctos,
Ichnites,3170050,1686314,3170050,UCMP,source_authority,Arctos,
Ichnites,3170050,1686315,3170050,ICZN,nomenclatural_code,Arctos,
Ichnites,3170050,920531751,3170050,Animalia,kingdom,Arctos,0
Ichnites,3170050,920545965,3170050,Ichnites,scientific_name,Arctos,
Ichnites,3170050,920545966,3170050,Ichnites,display_name,Arctos,
Captorhinida,3170619,22398985,3170619,Animalia,kingdom,Arctos,1
Captorhinida,3170619,22398986,3170619,Chordata,phylum,Arctos,2
Captorhinida,3170619,22398987,3170619,Amphibia,class,Arctos,3
Captorhinida,3170619,22398988,3170619,Captorhinida,order,Arctos,4
Captorhinida,3170619,22398990,3170619,valid,taxon_status,Arctos,
Captorhinida,3170619,22398991,3170619,UCMP,source_authority,Arctos,
Captorhinida,3170619,22398992,3170619,ICZN,nomenclatural_code,Arctos,
Captorhinida,3170619,513067930,3170619,Captorhinida,display_name,Arctos,
Captorhinida,3170619,513067931,3170619,Captorhinida,scientific_name,Arctos,
Tyrannosauridae,3171172,1686325,3171172,Animalia,kingdom,Arctos,1
Tyrannosauridae,3171172,1686326,3171172,Chordata,phylum,Arctos,2
Tyrannosauridae,3171172,1686327,3171172,Reptilia,class,Arctos,3
Tyrannosauridae,3171172,1686328,3171172,Saurischia,order,Arctos,4
Tyrannosauridae,3171172,1686329,3171172,Tyrannosauridae,family,Arctos,5
Tyrannosauridae,3171172,1686331,3171172,valid,taxon_status,Arctos,
Tyrannosauridae,3171172,1686332,3171172,UCMP,source_authority,Arctos,
Tyrannosauridae,3171172,1686333,3171172,ICZN,nomenclatural_code,Arctos,
Tyrannosauridae,3171172,510234207,3171172,Tyrannosauridae,display_name,Arctos,
Tyrannosauridae,3171172,510234208,3171172,Tyrannosauridae,scientific_name,Arctos,
Microsauria,3171469,22412133,3171469,Animalia,kingdom,Arctos,1
Microsauria,3171469,22412134,3171469,Chordata,phylum,Arctos,2
Microsauria,3171469,22412135,3171469,Amphibia,class,Arctos,3
Microsauria,3171469,22412136,3171469,Microsauria,order,Arctos,4
Microsauria,3171469,22412138,3171469,valid,taxon_status,Arctos,
Microsauria,3171469,22412139,3171469,UCMP,source_authority,Arctos,
Microsauria,3171469,22412140,3171469,ICZN,nomenclatural_code,Arctos,
Microsauria,3171469,513077212,3171469,Microsauria,display_name,Arctos,
Microsauria,3171469,513077213,3171469,Microsauria,scientific_name,Arctos,
Insecta,3172933,396541391,3172933,Linnaeus 1758,author_text,Arctos,
Insecta,3172933,396541393,3172933,ICZN,nomenclatural_code,Arctos,
Insecta,3172933,396541394,3172933,Animalia,kingdom,Arctos,1
Insecta,3172933,396541395,3172933,Protostomia,infrakingdom,Arctos,2
Insecta,3172933,396541396,3172933,Ecdysozoa,superphylum,Arctos,3
Insecta,3172933,396541397,3172933,Arthropoda,phylum,Arctos,4
Insecta,3172933,396541398,3172933,Hexapoda,subphylum,Arctos,5
Insecta,3172933,396541399,3172933,Insecta,class,Arctos,6
Insecta,3172933,514476304,3172933,Insecta,display_name,Arctos,
Insecta,3172933,514476305,3172933,Insecta,scientific_name,Arctos,
Arthropoda,3174363,396472061,3174363,ICZN,nomenclatural_code,Arctos,
Arthropoda,3174363,396472062,3174363,Animalia,kingdom,Arctos,1
Arthropoda,3174363,396472063,3174363,Protostomia,infrakingdom,Arctos,2
Arthropoda,3174363,396472064,3174363,Ecdysozoa,superphylum,Arctos,3
Arthropoda,3174363,396472065,3174363,Arthropoda,phylum,Arctos,4
Arthropoda,3174363,509958799,3174363,Arthropoda,display_name,Arctos,
Arthropoda,3174363,509958800,3174363,Arthropoda,scientific_name,Arctos,
Bivalvia,3174403,396481907,3174403,"Linnaeus, 1758",author_text,Arctos,
Bivalvia,3174403,396481909,3174403,ICZN,nomenclatural_code,Arctos,
Bivalvia,3174403,396481910,3174403,Animalia,kingdom,Arctos,1
Bivalvia,3174403,396481911,3174403,Protostomia,infrakingdom,Arctos,2
Bivalvia,3174403,396481912,3174403,Lophozoa,superphylum,Arctos,3
Bivalvia,3174403,396481913,3174403,Mollusca,phylum,Arctos,4
Bivalvia,3174403,396481914,3174403,Bivalvia,class,Arctos,5
Bivalvia,3174403,509958779,3174403,Bivalvia,display_name,Arctos,
Bivalvia,3174403,509958780,3174403,Bivalvia,scientific_name,Arctos,
Helminthopsis abeli,3174955,22453399,3174955,Ichnofossil,kingdom,Arctos,1
Helminthopsis abeli,3174955,22453400,3174955,Helminthopsis,genus,Arctos,2
Helminthopsis abeli,3174955,22453401,3174955,Helminthopsis abeli,species,Arctos,3
Helminthopsis abeli,3174955,22453403,3174955,valid,taxon_status,Arctos,
Helminthopsis abeli,3174955,22453404,3174955,UCMP,source_authority,Arctos,
Helminthopsis abeli,3174955,22453405,3174955,Ksiazkiewicz 1977,author_text,Arctos,
Helminthopsis abeli,3174955,22453406,3174955,noncompliant,nomenclatural_code,Arctos,
Helminthopsis abeli,3174955,513077312,3174955,<i>Helminthopsis abeli</i> Ksiazkiewicz 1977,display_name,Arctos,
Helminthopsis abeli,3174955,513077313,3174955,Helminthopsis abeli,scientific_name,Arctos,
Palaeophycus tubularis,3181607,22563107,3181607,Ichnofossil,kingdom,Arctos,1
Palaeophycus tubularis,3181607,22563108,3181607,Palaeophycus,genus,Arctos,2
Palaeophycus tubularis,3181607,22563109,3181607,Palaeophycus tubularis,species,Arctos,3
Palaeophycus tubularis,3181607,22563111,3181607,valid,taxon_status,Arctos,
Palaeophycus tubularis,3181607,22563112,3181607,UCMP,source_authority,Arctos,
Palaeophycus tubularis,3181607,22563113,3181607,Hall 1847,author_text,Arctos,
Palaeophycus tubularis,3181607,22563114,3181607,noncompliant,nomenclatural_code,Arctos,
Palaeophycus tubularis,3181607,513120124,3181607,<i>Palaeophycus tubularis</i> Hall 1847,display_name,Arctos,
Palaeophycus tubularis,3181607,513120125,3181607,Palaeophycus tubularis,scientific_name,Arctos,
Actinopterygii,3184345,840021160,3184345,ICZN,nomenclatural_code,Arctos,
Actinopterygii,3184345,840021161,3184345,UCMP,source_authority,Arctos,
Actinopterygii,3184345,840021162,3184345,valid,taxon_status,Arctos,
Actinopterygii,3184345,840021163,3184345,Animalia,kingdom,Arctos,1
Actinopterygii,3184345,840021164,3184345,Chordata,phylum,Arctos,2
Actinopterygii,3184345,840021165,3184345,Actinopterygii,class,Arctos,3
Actinopterygii,3184345,840021166,3184345,Actinopterygii,display_name,Arctos,
Actinopterygii,3184345,840021167,3184345,Actinopterygii,scientific_name,Arctos,
Palaechthon woodi,3184579,22609018,3184579,Animalia,kingdom,Arctos,1
Palaechthon woodi,3184579,22609019,3184579,Chordata,phylum,Arctos,2
Palaechthon woodi,3184579,22609020,3184579,Mammalia,class,Arctos,3
Palaechthon woodi,3184579,22609021,3184579,Primates,order,Arctos,4
Palaechthon woodi,3184579,22609022,3184579,Paromomyidae,family,Arctos,5
Palaechthon woodi,3184579,22609023,3184579,Palaechthon,genus,Arctos,6
Palaechthon woodi,3184579,22609024,3184579,Palaechthon woodi,species,Arctos,7
Palaechthon woodi,3184579,22609026,3184579,valid,taxon_status,Arctos,
Palaechthon woodi,3184579,22609027,3184579,UCMP,source_authority,Arctos,
Palaechthon woodi,3184579,22609028,3184579,ICZN,nomenclatural_code,Arctos,
Palaechthon woodi,3184579,513077416,3184579,<i>Palaechthon woodi</i>,display_name,Arctos,
Palaechthon woodi,3184579,513077417,3184579,Palaechthon woodi,scientific_name,Arctos,
Theropoda,3184618,1686890,3184618,Animalia,kingdom,Arctos,1
Theropoda,3184618,1686891,3184618,Chordata,phylum,Arctos,2
Theropoda,3184618,1686892,3184618,Reptilia,class,Arctos,3
Theropoda,3184618,1686893,3184618,Saurischia,order,Arctos,4
Theropoda,3184618,1686894,3184618,Theropoda,suborder,Arctos,5
Theropoda,3184618,1686896,3184618,valid,taxon_status,Arctos,
Theropoda,3184618,1686897,3184618,UCMP,source_authority,Arctos,
Theropoda,3184618,1686898,3184618,ICZN,nomenclatural_code,Arctos,
Theropoda,3184618,510273363,3184618,Theropoda,display_name,Arctos,
Theropoda,3184618,510273364,3184618,Theropoda,scientific_name,Arctos,
Therapoda,3184841,1273237774,3184841,ICZN,nomenclatural_code,Arctos,
Therapoda,3184841,1273237775,3184841,UCMP,source_authority,Arctos,
Therapoda,3184841,1273237776,3184841,invalid,taxon_status,Arctos,
Therapoda,3184841,1273237777,3184841,misspelling of Theropoda,remark,Arctos,
Therapoda,3184841,1273237778,3184841,Animalia,kingdom,Arctos,1
Therapoda,3184841,1273237779,3184841,Chordata,phylum,Arctos,2
Therapoda,3184841,1273237780,3184841,Reptilia,class,Arctos,3
Therapoda,3184841,1273237781,3184841,Therapoda,order,Arctos,4
Therapoda,3184841,1273237794,3184841,Therapoda,scientific_name,Arctos,
Tetrapoda,3184852,1686926,3184852,Tetrapoda,order,Arctos,1
Tetrapoda,3184852,1686928,3184852,valid,taxon_status,Arctos,
Tetrapoda,3184852,1686929,3184852,UCMP,source_authority,Arctos,
Tetrapoda,3184852,1686930,3184852,ICZN,nomenclatural_code,Arctos,
Tetrapoda,3184852,404661117,3184852,nomenclatural_code updated from unknown based on ITIS classification data,remark,Arctos,
Tetrapoda,3184852,510281049,3184852,Tetrapoda,display_name,Arctos,
Tetrapoda,3184852,510281050,3184852,Tetrapoda,scientific_name,Arctos,
Vertebrata,3184866,1686932,3184866,Vertebrata,class,Arctos,1
Vertebrata,3184866,1686934,3184866,valid,taxon_status,Arctos,
Vertebrata,3184866,1686935,3184866,UCMP,source_authority,Arctos,
Vertebrata,3184866,1686936,3184866,ICZN,nomenclatural_code,Arctos,
Vertebrata,3184866,510277367,3184866,Vertebrata,display_name,Arctos,
Vertebrata,3184866,510277368,3184866,Vertebrata,scientific_name,Arctos,
Vertebrata,3184866,1221871084,670143C4-F2A0-4281-BBEF923F925F2B3E,146419,aphiaid,Arctos,
Vertebrata,3184866,1221871085,670143C4-F2A0-4281-BBEF923F925F2B3E,ICZN,nomenclatural_code,Arctos,
Vertebrata,3184866,1221871086,670143C4-F2A0-4281-BBEF923F925F2B3E,WoRMS (2018). Vertebrata. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=146419 on 2018-12-18,source_authority,Arctos,
Vertebrata,3184866,1221871087,670143C4-F2A0-4281-BBEF923F925F2B3E,valid,taxon_status,Arctos,
Vertebrata,3184866,1221871088,670143C4-F2A0-4281-BBEF923F925F2B3E,Animalia,kingdom,Arctos,1
Vertebrata,3184866,1221871089,670143C4-F2A0-4281-BBEF923F925F2B3E,Chordata,phylum,Arctos,2
Vertebrata,3184866,1221871090,670143C4-F2A0-4281-BBEF923F925F2B3E,Vertebrata,subphylum,Arctos,3
Vertebrata,3184866,1226189538,670143C4-F2A0-4281-BBEF923F925F2B3E,Vertebrata,scientific_name,Arctos,
Ornithischian,3184868,1686938,3184868,Animalia,kingdom,Arctos,1
Ornithischian,3184868,1686939,3184868,Chordata,phylum,Arctos,2
Ornithischian,3184868,1686940,3184868,Reptilia,class,Arctos,3
Ornithischian,3184868,1686941,3184868,Ornithischian,order,Arctos,4
Ornithischian,3184868,1686943,3184868,valid,taxon_status,Arctos,
Ornithischian,3184868,1686944,3184868,UCMP,source_authority,Arctos,
Ornithischian,3184868,1686945,3184868,ICZN,nomenclatural_code,Arctos,
Ornithischian,3184868,510276025,3184868,Ornithischian,display_name,Arctos,
Ornithischian,3184868,510276026,3184868,Ornithischian,scientific_name,Arctos,
Crustacea,3185989,396464824,3185989,Thuret,author_text,Arctos,
Crustacea,3185989,396464841,3185989,ICZN,nomenclatural_code,Arctos,
Crustacea,3185989,396464843,3185989,Ahyong et al. 2011 Zootaxa 3148: 165-191,source_authority,Arctos,
Crustacea,3185989,396464846,3185989,Animalia,kingdom,Arctos,1
Crustacea,3185989,396464848,3185989,Protostomia,infrakingdom,Arctos,2
Crustacea,3185989,396464850,3185989,Ecdysozoa,superphylum,Arctos,3
Crustacea,3185989,396464852,3185989,Arthropoda,phylum,Arctos,4
Crustacea,3185989,396464854,3185989,Crustacea,subphylum,Arctos,5
Crustacea,3185989,514493854,3185989,Crustacea,display_name,Arctos,
Crustacea,3185989,514493855,3185989,Crustacea,scientific_name,Arctos,
Brachiopoda,3186840,1686986,3186840,Animalia,kingdom,Arctos,1
Brachiopoda,3186840,1686987,3186840,Brachiopoda,phylum,Arctos,2
Brachiopoda,3186840,1686989,3186840,valid,taxon_status,Arctos,
Brachiopoda,3186840,1686990,3186840,UCMP,source_authority,Arctos,
Brachiopoda,3186840,1686991,3186840,ICZN,nomenclatural_code,Arctos,
Brachiopoda,3186840,510277369,3186840,Brachiopoda,display_name,Arctos,
Brachiopoda,3186840,510277370,3186840,Brachiopoda,scientific_name,Arctos,
Chordata,3187081,1687000,3187081,Animalia,kingdom,Arctos,1
Chordata,3187081,1687001,3187081,Chordata,phylum,Arctos,2
Chordata,3187081,1687003,3187081,valid,taxon_status,Arctos,
Chordata,3187081,1687004,3187081,UCMP,source_authority,Arctos,
Chordata,3187081,1687005,3187081,ICZN,nomenclatural_code,Arctos,
Chordata,3187081,510274755,3187081,Chordata,display_name,Arctos,
Chordata,3187081,510274756,3187081,Chordata,scientific_name,Arctos,
Temnospondyli,3190275,22672411,3190275,Animalia,kingdom,Arctos,1
Temnospondyli,3190275,22672412,3190275,Chordata,phylum,Arctos,2
Temnospondyli,3190275,22672413,3190275,Amphibia,class,Arctos,3
Temnospondyli,3190275,22672414,3190275,Temnospondyli,order,Arctos,4
Temnospondyli,3190275,22672416,3190275,valid,taxon_status,Arctos,
Temnospondyli,3190275,22672417,3190275,UCMP,source_authority,Arctos,
Temnospondyli,3190275,22672418,3190275,ICZN,nomenclatural_code,Arctos,
Temnospondyli,3190275,513123524,3190275,Temnospondyli,display_name,Arctos,
Temnospondyli,3190275,513123525,3190275,Temnospondyli,scientific_name,Arctos,
Plantae,3190602,1211805580,33756D87-B82A-4644-99F1D68E38768A88,ICBN,nomenclatural_code,Arctos,
Plantae,3190602,1211805581,33756D87-B82A-4644-99F1D68E38768A88,Arctos Plants,source_authority,Arctos,
Plantae,3190602,1211805582,33756D87-B82A-4644-99F1D68E38768A88,valid,taxon_status,Arctos,
Plantae,3190602,1211805583,33756D87-B82A-4644-99F1D68E38768A88,Plantae,kingdom,Arctos,1
Plantae,3190602,1226174046,33756D87-B82A-4644-99F1D68E38768A88,Plantae,scientific_name,Arctos,
Dinosauria,10024288,1273437134,10024288,ICZN,nomenclatural_code,Arctos,
Dinosauria,10024288,1273437135,10024288,University of Alaska Museum,source_authority,Arctos,
Dinosauria,10024288,1273437136,10024288,valid,taxon_status,Arctos,
Dinosauria,10024288,1273437137,10024288,Animalia,kingdom,Arctos,1
Dinosauria,10024288,1273437138,10024288,Chordata,phylum,Arctos,2
Dinosauria,10024288,1273437139,10024288,Reptilia,class,Arctos,3
Dinosauria,10024288,1273437140,10024288,Dinosauria,,Arctos,4
Dinosauria,10024288,1273437154,10024288,Dinosauria,scientific_name,Arctos,
Trilobita,10024335,1748192,10024335,Trilobita,class,Arctos,1
Trilobita,10024335,1748194,10024335,valid,taxon_status,Arctos,
Trilobita,10024335,1748195,10024335,UCMP,source_authority,Arctos,
Trilobita,10024335,1748196,10024335,ICZN,nomenclatural_code,Arctos,
Trilobita,10024335,510231941,10024335,Trilobita,display_name,Arctos,
Trilobita,10024335,510231942,10024335,Trilobita,scientific_name,Arctos,
Trilobita,10024335,1314714202,10024335,Trilobita,scientific_name,Arctos,
Trilobita,10024335,1314714203,10024335,Trilobita,display_name,Arctos,
Nematoda,10925293,396578552,10925293,Rudolphi 1808,author_text,Arctos,
Nematoda,10925293,396578554,10925293,ICZN,nomenclatural_code,Arctos,
Nematoda,10925293,396578555,10925293,Animalia,kingdom,Arctos,1
Nematoda,10925293,396578556,10925293,Protostomia,infrakingdom,Arctos,2
Nematoda,10925293,396578557,10925293,Ecdysozoa,superphylum,Arctos,3
Nematoda,10925293,396578558,10925293,Nematoda,phylum,Arctos,4
Nematoda,10925293,514487012,10925293,Nematoda,display_name,Arctos,
Nematoda,10925293,514487013,10925293,Nematoda,scientific_name,Arctos,
Odonata,10925812,396486769,10925812,"Fabricius, 1793",author_text,Arctos,
Odonata,10925812,396486771,10925812,ICZN,nomenclatural_code,Arctos,
Odonata,10925812,396486772,10925812,Animalia,kingdom,Arctos,1
Odonata,10925812,396486773,10925812,Protostomia,infrakingdom,Arctos,2
Odonata,10925812,396486774,10925812,Ecdysozoa,superphylum,Arctos,3
Odonata,10925812,396486775,10925812,Arthropoda,phylum,Arctos,4
Odonata,10925812,396486776,10925812,Hexapoda,subphylum,Arctos,5
Odonata,10925812,396486777,10925812,Insecta,class,Arctos,6
Odonata,10925812,396486778,10925812,Pterygota,subclass,Arctos,7
Odonata,10925812,396486779,10925812,Palaeoptera,superorder,Arctos,8
Odonata,10925812,396486780,10925812,Odonata,order,Arctos,9
Odonata,10925812,514485246,10925812,Odonata,display_name,Arctos,
Odonata,10925812,514485247,10925812,Odonata,scientific_name,Arctos,
Scyphozoa,10926668,40297229,10926668,Animalia,kingdom,Arctos,1
Scyphozoa,10926668,40297230,10926668,Cnidaria,phylum,Arctos,2
Scyphozoa,10926668,40297231,10926668,Scyphozoa,class,Arctos,3
Scyphozoa,10926668,40297233,10926668,valid,taxon_status,Arctos,
Scyphozoa,10926668,40297234,10926668,CoL 2011 checklist,source_authority,Arctos,
Scyphozoa,10926668,40297235,10926668,ICZN,nomenclatural_code,Arctos,
