"SCIENTIFIC_NAME","TAXON_TERM_ID","TAXON_NAME_ID","CLASSIFICATION_ID","TERM","TERM_TYPE","SOURCE","GN_SCORE","POSITION_IN_CLASSIFICATION","LASTDATE","MATCH_TYPE"
"Pteraichnus stokesi","927196876","11821743","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|3605954","Eukaryota","domain","Open Tree of Life Reference Taxonomy","0.988","1","{ts '2019-04-02 06:35:57'}","Exact match"
"Pteraichnus stokesi","927196877","11821743","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|3605954","Opisthokonta","no rank","Open Tree of Life Reference Taxonomy","0.988","2","{ts '2019-04-02 06:35:57'}","Exact match"
"Pteraichnus stokesi","927196878","11821743","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|3605954","Holozoa","no rank","Open Tree of Life Reference Taxonomy","0.988","3","{ts '2019-04-02 06:35:57'}","Exact match"
"Pteraichnus stokesi","927196879","11821743","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|3605954","Metazoa","kingdom","Open Tree of Life Reference Taxonomy","0.988","4","{ts '2019-04-02 06:35:57'}","Exact match"
"Pteraichnus stokesi","927196880","11821743","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|3605954","Eumetazoa","no rank","Open Tree of Life Reference Taxonomy","0.988","5","{ts '2019-04-02 06:35:57'}","Exact match"
"Pteraichnus stokesi","927196881","11821743","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|3605954","Bilateria","no rank","Open Tree of Life Reference Taxonomy","0.988","6","{ts '2019-04-02 06:35:57'}","Exact match"
"Pteraichnus stokesi","927196882","11821743","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|3605954","Deuterostomia","no rank","Open Tree of Life Reference Taxonomy","0.988","7","{ts '2019-04-02 06:35:57'}","Exact match"
"Pteraichnus stokesi","927196883","11821743","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|3605954","Chordata","phylum","Open Tree of Life Reference Taxonomy","0.988","8","{ts '2019-04-02 06:35:57'}","Exact match"
"Pteraichnus stokesi","927196884","11821743","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|3605954","Craniata","subphylum","Open Tree of Life Reference Taxonomy","0.988","9","{ts '2019-04-02 06:35:57'}","Exact match"
"Pteraichnus stokesi","927196885","11821743","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|3605954","Vertebrata","subphylum","Open Tree of Life Reference Taxonomy","0.988","10","{ts '2019-04-02 06:35:57'}","Exact match"
"Pteraichnus stokesi","927196886","11821743","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|3605954","Gnathostomata","superclass","Open Tree of Life Reference Taxonomy","0.988","11","{ts '2019-04-02 06:35:57'}","Exact match"
"Pteraichnus stokesi","927196887","11821743","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|3605954","Teleostomi","no rank","Open Tree of Life Reference Taxonomy","0.988","12","{ts '2019-04-02 06:35:57'}","Exact match"
"Pteraichnus stokesi","927196888","11821743","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|3605954","Euteleostomi","no rank","Open Tree of Life Reference Taxonomy","0.988","13","{ts '2019-04-02 06:35:57'}","Exact match"
"Pteraichnus stokesi","927196889","11821743","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|3605954","Sarcopterygii","class","Open Tree of Life Reference Taxonomy","0.988","14","{ts '2019-04-02 06:35:57'}","Exact match"
"Pteraichnus stokesi","927196890","11821743","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|3605954","Dipnotetrapodomorpha","no rank","Open Tree of Life Reference Taxonomy","0.988","15","{ts '2019-04-02 06:35:57'}","Exact match"
"Pteraichnus stokesi","927196891","11821743","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|3605954","Tetrapoda","superclass","Open Tree of Life Reference Taxonomy","0.988","16","{ts '2019-04-02 06:35:57'}","Exact match"
"Pteraichnus stokesi","927196892","11821743","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|3605954","Amniota","no rank","Open Tree of Life Reference Taxonomy","0.988","17","{ts '2019-04-02 06:35:57'}","Exact match"
"Pteraichnus stokesi","927196893","11821743","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|3605954","Sauropsida","no rank","Open Tree of Life Reference Taxonomy","0.988","18","{ts '2019-04-02 06:35:57'}","Exact match"
"Pteraichnus stokesi","927196894","11821743","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|3605954","Sauria","order","Open Tree of Life Reference Taxonomy","0.988","19","{ts '2019-04-02 06:35:57'}","Exact match"
"Pteraichnus stokesi","927196895","11821743","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|3605954","Archelosauria","no rank","Open Tree of Life Reference Taxonomy","0.988","20","{ts '2019-04-02 06:35:57'}","Exact match"
"Pteraichnus stokesi","927196903","11821743","45841265|45841266|45841427|45852431|45852489|46079980|980f69016ba2a08ca03e2ced24523fd6","Animalia","kingdom","Catalogue of Life","0.988","1","{ts '2019-04-02 06:35:57'}","Exact match by canonical form of a name"
"Pteraichnus stokesi","927196958","11821743","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|184612|38461|72319|72318|148720","Pteraichnus stokesi","canonical name","The Paleobiology Database","","","{ts '2019-04-02 06:35:58'}",""
"Pteraichnus stokesi","927196957","11821743","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|184612|38461|72319|72318|148720","Pteraichnus stokesi Lockley et al. 1995","name string","The Paleobiology Database","","","{ts '2019-04-02 06:35:58'}",""
"Pteraichnus stokesi","927196956","11821743","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|184612|38461|72319|72318|148720","Pteraichnus stokesi","species","The Paleobiology Database","0.988","36","{ts '2019-04-02 06:35:58'}","Exact match by canonical form of a name"
"Pteraichnus stokesi","927196955","11821743","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|184612|38461|72319|72318|148720","Pteraichnus","genus","The Paleobiology Database","0.988","35","{ts '2019-04-02 06:35:58'}","Exact match by canonical form of a name"
"Pteraichnus stokesi","927196954","11821743","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|184612|38461|72319|72318|148720","Pteraichnidae","family","The Paleobiology Database","0.988","34","{ts '2019-04-02 06:35:58'}","Exact match by canonical form of a name"
"Pteraichnus stokesi","927196953","11821743","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|184612|38461|72319|72318|148720","Pterosauria","unranked clade","The Paleobiology Database","0.988","33","{ts '2019-04-02 06:35:58'}","Exact match by canonical form of a name"
"Pteraichnus stokesi","927196952","11821743","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|184612|38461|72319|72318|148720","Pterosauromorpha","unranked clade","The Paleobiology Database","0.988","32","{ts '2019-04-02 06:35:58'}","Exact match by canonical form of a name"
"Pteraichnus stokesi","927196951","11821743","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|184612|38461|72319|72318|148720","Ornithodira","unranked clade","The Paleobiology Database","0.988","31","{ts '2019-04-02 06:35:58'}","Exact match by canonical form of a name"
"Pteraichnus stokesi","927196950","11821743","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|184612|38461|72319|72318|148720","Avemetatarsalia","informal","The Paleobiology Database","0.988","30","{ts '2019-04-02 06:35:58'}","Exact match by canonical form of a name"
"Pteraichnus stokesi","927196949","11821743","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|184612|38461|72319|72318|148720","Archosauria","unranked clade","The Paleobiology Database","0.988","29","{ts '2019-04-02 06:35:58'}","Exact match by canonical form of a name"
"Pteraichnus stokesi","927196948","11821743","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|184612|38461|72319|72318|148720","Crurotarsi","unranked clade","The Paleobiology Database","0.988","28","{ts '2019-04-02 06:35:58'}","Exact match by canonical form of a name"
"Pteraichnus stokesi","927196947","11821743","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|184612|38461|72319|72318|148720","Archosauriformes","unranked clade","The Paleobiology Database","0.988","27","{ts '2019-04-02 06:35:58'}","Exact match by canonical form of a name"
"Pteraichnus stokesi","927196899","11821743","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|3605954","Pteraichnus","genus","Open Tree of Life Reference Taxonomy","0.988","24","{ts '2019-04-02 06:35:57'}","Exact match"
"Pteraichnus stokesi","927196900","11821743","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|3605954","Pteraichnus stokesi","species","Open Tree of Life Reference Taxonomy","0.988","25","{ts '2019-04-02 06:35:57'}","Exact match"
"Pteraichnus stokesi","927196901","11821743","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|3605954","Pteraichnus stokesi","name string","Open Tree of Life Reference Taxonomy","","","{ts '2019-04-02 06:35:57'}",""
"Pteraichnus stokesi","927196902","11821743","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|3605954","Pteraichnus stokesi","canonical name","Open Tree of Life Reference Taxonomy","","","{ts '2019-04-02 06:35:57'}",""
"Pteraichnus stokesi","927196904","11821743","45841265|45841266|45841427|45852431|45852489|46079980|980f69016ba2a08ca03e2ced24523fd6","Chordata","phylum","Catalogue of Life","0.988","2","{ts '2019-04-02 06:35:57'}","Exact match by canonical form of a name"
"Pteraichnus stokesi","927196905","11821743","45841265|45841266|45841427|45852431|45852489|46079980|980f69016ba2a08ca03e2ced24523fd6","Reptilia","class","Catalogue of Life","0.988","3","{ts '2019-04-02 06:35:57'}","Exact match by canonical form of a name"
"Pteraichnus stokesi","927196906","11821743","45841265|45841266|45841427|45852431|45852489|46079980|980f69016ba2a08ca03e2ced24523fd6","Pterosauria","order","Catalogue of Life","0.988","4","{ts '2019-04-02 06:35:57'}","Exact match by canonical form of a name"
"Pteraichnus stokesi","927196907","11821743","45841265|45841266|45841427|45852431|45852489|46079980|980f69016ba2a08ca03e2ced24523fd6","Pteraichnidae","family","Catalogue of Life","0.988","5","{ts '2019-04-02 06:35:57'}","Exact match by canonical form of a name"
"Pteraichnus stokesi","927196908","11821743","45841265|45841266|45841427|45852431|45852489|46079980|980f69016ba2a08ca03e2ced24523fd6","Pteraichnus","genus","Catalogue of Life","0.988","6","{ts '2019-04-02 06:35:57'}","Exact match by canonical form of a name"
"Pteraichnus stokesi","927196909","11821743","45841265|45841266|45841427|45852431|45852489|46079980|980f69016ba2a08ca03e2ced24523fd6","Pteraichnus stokesi","species","Catalogue of Life","0.988","7","{ts '2019-04-02 06:35:57'}","Exact match by canonical form of a name"
"Pteraichnus stokesi","927196910","11821743","45841265|45841266|45841427|45852431|45852489|46079980|980f69016ba2a08ca03e2ced24523fd6","Pteraichnus stokesi Lockley et al., 1995","name string","Catalogue of Life","","","{ts '2019-04-02 06:35:57'}",""
"Pteraichnus stokesi","927196911","11821743","45841265|45841266|45841427|45852431|45852489|46079980|980f69016ba2a08ca03e2ced24523fd6","Pteraichnus stokesi","canonical name","Catalogue of Life","","","{ts '2019-04-02 06:35:57'}",""
"Pteraichnus stokesi","927196912","11821743","1|44|358|704|4822293|4576890|4965587","Animalia","kingdom","GBIF Backbone Taxonomy","0.988","1","{ts '2019-04-02 06:35:57'}","Exact match by canonical form of a name"
"Pteraichnus stokesi","927196913","11821743","1|44|358|704|4822293|4576890|4965587","Chordata","phylum","GBIF Backbone Taxonomy","0.988","2","{ts '2019-04-02 06:35:57'}","Exact match by canonical form of a name"
"Pteraichnus vetustior","928305849","11871619","1|44|358|704|4822293|4576890","Animalia","kingdom","GBIF Backbone Taxonomy","0.988","1","{ts '2019-04-03 01:11:46'}","Exact match by canonical form of a name"
"Pteraichnus vetustior","928305850","11871619","1|44|358|704|4822293|4576890","Chordata","phylum","GBIF Backbone Taxonomy","0.988","2","{ts '2019-04-03 01:11:46'}","Exact match by canonical form of a name"
"Pteraichnus vetustior","928305851","11871619","1|44|358|704|4822293|4576890","Reptilia","class","GBIF Backbone Taxonomy","0.988","3","{ts '2019-04-03 01:11:46'}","Exact match by canonical form of a name"
"Pteraichnus vetustior","928305856","11871619","1|44|358|704|4822293|4576890","Pteraichnus vetustior","canonical name","GBIF Backbone Taxonomy","","","{ts '2019-04-03 01:11:46'}",""
"Pteraichnus vetustior","928305855","11871619","1|44|358|704|4822293|4576890","Pteraichnus vetustior Meijide Fuentes, 2001","name string","GBIF Backbone Taxonomy","","","{ts '2019-04-03 01:11:46'}",""
"Pteraichnus vetustior","928305854","11871619","1|44|358|704|4822293|4576890","Pteraichnus","genus","GBIF Backbone Taxonomy","0.988","6","{ts '2019-04-03 01:11:46'}","Exact match by canonical form of a name"
"Pteraichnus vetustior","928305853","11871619","1|44|358|704|4822293|4576890","Baurusuchidae","family","GBIF Backbone Taxonomy","0.988","5","{ts '2019-04-03 01:11:46'}","Exact match by canonical form of a name"
"Pteraichnus vetustior","928305852","11871619","1|44|358|704|4822293|4576890","Crocodylia","order","GBIF Backbone Taxonomy","0.988","4","{ts '2019-04-03 01:11:46'}","Exact match by canonical form of a name"
"Pteraichnus yanguoxiaensis","931460789","11872907","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|6149941","Pteraichnus yanguoxiaensis","canonical name","Open Tree of Life Reference Taxonomy","","","{ts '2019-04-05 05:30:40'}",""
"Pteraichnus yanguoxiaensis","931460845","11872907","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|184612|38461|72319|72318|272017","Pteraichnus yanguoxiaensis","canonical name","The Paleobiology Database","","","{ts '2019-04-05 05:30:40'}",""
"Pteraichnus yanguoxiaensis","931460763","11872907","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|6149941","Eukaryota","domain","Open Tree of Life Reference Taxonomy","0.988","1","{ts '2019-04-05 05:30:40'}","Exact match"
"Pteraichnus yanguoxiaensis","931460764","11872907","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|6149941","Opisthokonta","no rank","Open Tree of Life Reference Taxonomy","0.988","2","{ts '2019-04-05 05:30:40'}","Exact match"
"Pteraichnus yanguoxiaensis","931460765","11872907","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|6149941","Holozoa","no rank","Open Tree of Life Reference Taxonomy","0.988","3","{ts '2019-04-05 05:30:40'}","Exact match"
"Pteraichnus yanguoxiaensis","931460766","11872907","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|6149941","Metazoa","kingdom","Open Tree of Life Reference Taxonomy","0.988","4","{ts '2019-04-05 05:30:40'}","Exact match"
"Pteraichnus yanguoxiaensis","931460767","11872907","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|6149941","Eumetazoa","no rank","Open Tree of Life Reference Taxonomy","0.988","5","{ts '2019-04-05 05:30:40'}","Exact match"
"Pteraichnus yanguoxiaensis","931460768","11872907","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|6149941","Bilateria","no rank","Open Tree of Life Reference Taxonomy","0.988","6","{ts '2019-04-05 05:30:40'}","Exact match"
"Pteraichnus yanguoxiaensis","931460769","11872907","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|6149941","Deuterostomia","no rank","Open Tree of Life Reference Taxonomy","0.988","7","{ts '2019-04-05 05:30:40'}","Exact match"
"Pteraichnus yanguoxiaensis","931460770","11872907","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|195672|3605935|3605934|6149941","Chordata","phylum","Open Tree of Life Reference Taxonomy","0.988","8","{ts '2019-04-05 05:30:40'}","Exact match"
"Pteraichnus yanguoxiaensis","931460798","11872907","45841265|45841266|45841427|45852431|45852489|46079980|7e75fb27d285673554d7710760731903","Pteraichnus yanguoxiaensis","canonical name","Catalogue of Life","","","{ts '2019-04-05 05:30:40'}",""
"Pteraichnus yanguoxiaensis","931460799","11872907","1|44|358|704|4822293|4576890|8573392","Animalia","kingdom","GBIF Backbone Taxonomy","0.988","1","{ts '2019-04-05 05:30:40'}","Exact match by canonical form of a name"
"Pteraichnus yanguoxiaensis","931460800","11872907","1|44|358|704|4822293|4576890|8573392","Chordata","phylum","GBIF Backbone Taxonomy","0.988","2","{ts '2019-04-05 05:30:40'}","Exact match by canonical form of a name"
"Pteraichnus yanguoxiaensis","931460801","11872907","1|44|358|704|4822293|4576890|8573392","Reptilia","class","GBIF Backbone Taxonomy","0.988","3","{ts '2019-04-05 05:30:40'}","Exact match by canonical form of a name"
"Pteraichnus yanguoxiaensis","931460802","11872907","1|44|358|704|4822293|4576890|8573392","Crocodylia","order","GBIF Backbone Taxonomy","0.988","4","{ts '2019-04-05 05:30:40'}","Exact match by canonical form of a name"
"Pteraichnus yanguoxiaensis","931460803","11872907","1|44|358|704|4822293|4576890|8573392","Baurusuchidae","family","GBIF Backbone Taxonomy","0.988","5","{ts '2019-04-05 05:30:40'}","Exact match by canonical form of a name"
"Pteraichnus yanguoxiaensis","931460804","11872907","1|44|358|704|4822293|4576890|8573392","Pteraichnus","genus","GBIF Backbone Taxonomy","0.988","6","{ts '2019-04-05 05:30:40'}","Exact match by canonical form of a name"
"Pteraichnus yanguoxiaensis","931460805","11872907","1|44|358|704|4822293|4576890|8573392","Pteraichnus yanguoxiaensis","species","GBIF Backbone Taxonomy","0.988","7","{ts '2019-04-05 05:30:40'}","Exact match by canonical form of a name"
"Pteraichnus yanguoxiaensis","931460806","11872907","1|44|358|704|4822293|4576890|8573392","Pteraichnus yanguoxiaensis Peng et al., 2004","name string","GBIF Backbone Taxonomy","","","{ts '2019-04-05 05:30:40'}",""
"Pteraichnus yanguoxiaensis","931460807","11872907","1|44|358|704|4822293|4576890|8573392","Pteraichnus yanguoxiaensis","canonical name","GBIF Backbone Taxonomy","","","{ts '2019-04-05 05:30:40'}",""
"Pteraichnus yanguoxiaensis","931460808","11872907","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|184612|38461|72319|72318|272017","Eucarya","unranked clade","The Paleobiology Database","0.988","1","{ts '2019-04-05 05:30:40'}","Exact match by canonical form of a name"
"Pteraichnus yanguoxiaensis","931460809","11872907","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|184612|38461|72319|72318|272017","Opisthokonta","unranked clade","The Paleobiology Database","0.988","2","{ts '2019-04-05 05:30:40'}","Exact match by canonical form of a name"
"Pteraichnus yanguoxiaensis","931460810","11872907","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|184612|38461|72319|72318|272017","Metazoa","subkingdom","The Paleobiology Database","0.988","3","{ts '2019-04-05 05:30:40'}","Exact match by canonical form of a name"
"Pteraichnus yanguoxiaensis","931460811","11872907","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|184612|38461|72319|72318|272017","Eumetazoa","unranked clade","The Paleobiology Database","0.988","4","{ts '2019-04-05 05:30:40'}","Exact match by canonical form of a name"
"Pteraichnus yanguoxiaensis","931460812","11872907","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|184612|38461|72319|72318|272017","Triploblastica","unranked clade","The Paleobiology Database","0.988","5","{ts '2019-04-05 05:30:40'}","Exact match by canonical form of a name"
"Pteraichnus yanguoxiaensis","931460813","11872907","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|184612|38461|72319|72318|272017","Nephrozoa","unranked clade","The Paleobiology Database","0.988","6","{ts '2019-04-05 05:30:40'}","Exact match by canonical form of a name"
"Pteraichnus yanguoxiaensis","931460814","11872907","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|184612|38461|72319|72318|272017","Deuterostomia","unranked clade","The Paleobiology Database","0.988","7","{ts '2019-04-05 05:30:40'}","Exact match by canonical form of a name"
"Pteraichnus yanguoxiaensis","931460815","11872907","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|184612|38461|72319|72318|272017","Chordata","unranked clade","The Paleobiology Database","0.988","8","{ts '2019-04-05 05:30:40'}","Exact match by canonical form of a name"
"Pteraichnus yanguoxiaensis","931460816","11872907","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|184612|38461|72319|72318|272017","Vertebrata","unranked clade","The Paleobiology Database","0.988","9","{ts '2019-04-05 05:30:40'}","Exact match by canonical form of a name"
"Pteraichnus yanguoxiaensis","931460817","11872907","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|184612|38461|72319|72318|272017","Gnathostomata","unranked clade","The Paleobiology Database","0.988","10","{ts '2019-04-05 05:30:40'}","Exact match by canonical form of a name"
"Pteraichnus yanguoxiaensis","931460818","11872907","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|184612|38461|72319|72318|272017","Osteichthyes","unranked clade","The Paleobiology Database","0.988","11","{ts '2019-04-05 05:30:40'}","Exact match by canonical form of a name"
"Pteraichnus yanguoxiaensis","931460819","11872907","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|184612|38461|72319|72318|272017","Sarcopterygii","superclass","The Paleobiology Database","0.988","12","{ts '2019-04-05 05:30:40'}","Exact match by canonical form of a name"
"Pteraichnus yanguoxiaensis","931460820","11872907","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|184612|38461|72319|72318|272017","Dipnotetrapodomorpha","subclass","The Paleobiology Database","0.988","13","{ts '2019-04-05 05:30:40'}","Exact match by canonical form of a name"
